,date_report,health_region,cumulative_cases
1772,2020-02-14,Zone 4,0.0
1744,2020-02-14,Zone 4 - Central,0.0
1780,2020-02-14,Zone 5,0.0
1784,2020-02-14,Zone 6,0.0
1783,2020-02-14,Zone 7,0.0
1838,2020-02-15,Brant County Health Unit,0.0
1794,2020-02-15,Calgary Zone,0.0
1801,2020-02-15,Central Zone,0.0
1839,2020-02-15,Chatham-Kent Health Unit,0.0
1808,2020-02-15,City of Hamilton Health Unit,0.0
1805,2020-02-15,City of Ottawa Health Unit,0.0
1785,2020-02-15,City of Toronto Health Unit,2.0
1792,2020-02-15,Durham Regional Health Unit,0.0
1814,2020-02-15,Eastern Regional Integrated Health Authority,0.0
1797,2020-02-15,Edmonton Zone,0.0
1815,2020-02-15,Far North,0.0
1790,2020-02-15,Fraser,0.0
1824,2020-02-15,Grey Bruce Health Unit,0.0
1858,2020-02-15,Haldimand-Norfolk Health Unit,0.0
1816,2020-02-15,"Haliburton, Kawartha, Pine Ridge District Health Unit",0.0
1802,2020-02-15,Halton Regional Health Unit,0.0
1844,2020-02-15,Hastings and Prince Edward Counties Health Unit,0.0
1817,2020-02-15,Huron County Health Unit,0.0
1789,2020-02-15,Interior,1.0
1825,2020-02-15,Interlake-Eastern Regional Health Authority,0.0
1834,2020-02-15,"Kingston, Frontenac and Lennox and Addington Health Unit",0.0
1818,2020-02-15,Labrador-Grenfell Regional Integrated Health Authority,0.0
1859,2020-02-15,Lambton Health Unit,0.0
1860,2020-02-15,"Leeds, Grenville and Lanark District Health Unit",0.0
1787,2020-02-15,Middlesex-London Health Unit,1.0
1813,2020-02-15,Niagara Regional Area Health Unit,0.0
1861,2020-02-15,North Bay Parry Sound District Health Unit,0.0
1830,2020-02-15,North Zone,0.0
1835,2020-02-15,Northern,0.0
1847,2020-02-15,Northwest Territories,0.0
1820,2020-02-15,Northwestern Health Unit,0.0
1786,2020-02-15,Not Reported,3.0
1799,2020-02-15,Peel Regional Health Unit,0.0
1826,2020-02-15,Peterborough County - City Health Unit,0.0
1846,2020-02-15,Porcupine Health Unit,0.0
1855,2020-02-15,Prairie Mountain Health,0.0
1821,2020-02-15,Prince Edward Island,0.0
1822,2020-02-15,Regina,0.0
1862,2020-02-15,Renfrew County and District Health Unit,0.0
1819,2020-02-15,Région de Lanaudière,0.0
1843,2020-02-15,Région de Laval,0.0
1791,2020-02-15,Région de Montréal,0.0
1852,2020-02-15,Région de l'Abitibi-Témiscamingue,0.0
1807,2020-02-15,Région de l'Estrie,0.0
1840,2020-02-15,Région de l'Outaouais,0.0
1823,2020-02-15,Région de la Capitale-Nationale,0.0
1806,2020-02-15,Région de la Chaudière-Appalaches,0.0
1854,2020-02-15,Région de la Côte-Nord,0.0
1853,2020-02-15,Région de la Gaspésie Îles-de-la-Madeleine,0.0
1804,2020-02-15,Région de la Mauricie et du Centre-du-Québec,0.0
1798,2020-02-15,Région de la Montérégie,0.0
1795,2020-02-15,Région des Laurentides,0.0
1863,2020-02-15,Région des Terres-Cries-de-la-Baie-James,0.0
1842,2020-02-15,Région du Bas-Saint-Laurent,0.0
1845,2020-02-15,Région du Nord-du-Québec,0.0
1866,2020-02-15,Région du Nunavik,0.0
1848,2020-02-15,Région du Saguenay Lac-Saint-Jean,0.0
1809,2020-02-15,Saskatoon,0.0
1810,2020-02-15,Simcoe Muskoka District Health Unit,0.0
1831,2020-02-15,South Zone,0.0
1836,2020-02-15,Southern Health,0.0
1800,2020-02-15,Sudbury and District Health Unit,0.0
1837,2020-02-15,The District of Algoma Health Unit,0.0
1864,2020-02-15,Thunder Bay District Health Unit,0.0
1867,2020-02-15,Timiskaming Health Unit,0.0
1788,2020-02-15,Vancouver Coastal,1.0
1803,2020-02-15,Vancouver Island,0.0
1796,2020-02-15,Waterloo Health Unit,0.0
1832,2020-02-15,Wellington-Dufferin-Guelph Health Unit,0.0
1856,2020-02-15,Western Regional Integrated Health Authority,0.0
1849,2020-02-15,Windsor-Essex County Health Unit,0.0
1811,2020-02-15,Winnipeg Regional Health Authority,0.0
1793,2020-02-15,York Regional Health Unit,0.0
1850,2020-02-15,Yukon,0.0
1812,2020-02-15,Zone 1,0.0
1827,2020-02-15,Zone 1 - Western,0.0
1833,2020-02-15,Zone 2,0.0
1851,2020-02-15,Zone 2 - Northern,0.0
1828,2020-02-15,Zone 3,0.0
1841,2020-02-15,Zone 3 - Eastern,0.0
1857,2020-02-15,Zone 4,0.0
1829,2020-02-15,Zone 4 - Central,0.0
1865,2020-02-15,Zone 5,0.0
1869,2020-02-15,Zone 6,0.0
1868,2020-02-15,Zone 7,0.0
1923,2020-02-16,Brant County Health Unit,0.0
1879,2020-02-16,Calgary Zone,0.0
1886,2020-02-16,Central Zone,0.0
1924,2020-02-16,Chatham-Kent Health Unit,0.0
1893,2020-02-16,City of Hamilton Health Unit,0.0
1890,2020-02-16,City of Ottawa Health Unit,0.0
1870,2020-02-16,City of Toronto Health Unit,2.0
1877,2020-02-16,Durham Regional Health Unit,0.0
1899,2020-02-16,Eastern Regional Integrated Health Authority,0.0
1882,2020-02-16,Edmonton Zone,0.0
1900,2020-02-16,Far North,0.0
1875,2020-02-16,Fraser,0.0
1909,2020-02-16,Grey Bruce Health Unit,0.0
1943,2020-02-16,Haldimand-Norfolk Health Unit,0.0
1901,2020-02-16,"Haliburton, Kawartha, Pine Ridge District Health Unit",0.0
1887,2020-02-16,Halton Regional Health Unit,0.0
1929,2020-02-16,Hastings and Prince Edward Counties Health Unit,0.0
1902,2020-02-16,Huron County Health Unit,0.0
1874,2020-02-16,Interior,1.0
1910,2020-02-16,Interlake-Eastern Regional Health Authority,0.0
1919,2020-02-16,"Kingston, Frontenac and Lennox and Addington Health Unit",0.0
1903,2020-02-16,Labrador-Grenfell Regional Integrated Health Authority,0.0
1944,2020-02-16,Lambton Health Unit,0.0
1945,2020-02-16,"Leeds, Grenville and Lanark District Health Unit",0.0
1872,2020-02-16,Middlesex-London Health Unit,1.0
1898,2020-02-16,Niagara Regional Area Health Unit,0.0
1946,2020-02-16,North Bay Parry Sound District Health Unit,0.0
1915,2020-02-16,North Zone,0.0
1920,2020-02-16,Northern,0.0
1932,2020-02-16,Northwest Territories,0.0
1905,2020-02-16,Northwestern Health Unit,0.0
1871,2020-02-16,Not Reported,3.0
1884,2020-02-16,Peel Regional Health Unit,0.0
1911,2020-02-16,Peterborough County - City Health Unit,0.0
1931,2020-02-16,Porcupine Health Unit,0.0
1940,2020-02-16,Prairie Mountain Health,0.0
1906,2020-02-16,Prince Edward Island,0.0
1907,2020-02-16,Regina,0.0
1947,2020-02-16,Renfrew County and District Health Unit,0.0
1904,2020-02-16,Région de Lanaudière,0.0
1928,2020-02-16,Région de Laval,0.0
1876,2020-02-16,Région de Montréal,0.0
1937,2020-02-16,Région de l'Abitibi-Témiscamingue,0.0
1892,2020-02-16,Région de l'Estrie,0.0
1925,2020-02-16,Région de l'Outaouais,0.0
1908,2020-02-16,Région de la Capitale-Nationale,0.0
1891,2020-02-16,Région de la Chaudière-Appalaches,0.0
1939,2020-02-16,Région de la Côte-Nord,0.0
1938,2020-02-16,Région de la Gaspésie Îles-de-la-Madeleine,0.0
1889,2020-02-16,Région de la Mauricie et du Centre-du-Québec,0.0
1883,2020-02-16,Région de la Montérégie,0.0
1880,2020-02-16,Région des Laurentides,0.0
1948,2020-02-16,Région des Terres-Cries-de-la-Baie-James,0.0
1927,2020-02-16,Région du Bas-Saint-Laurent,0.0
1930,2020-02-16,Région du Nord-du-Québec,0.0
1951,2020-02-16,Région du Nunavik,0.0
1933,2020-02-16,Région du Saguenay Lac-Saint-Jean,0.0
1894,2020-02-16,Saskatoon,0.0
1895,2020-02-16,Simcoe Muskoka District Health Unit,0.0
1916,2020-02-16,South Zone,0.0
1921,2020-02-16,Southern Health,0.0
1885,2020-02-16,Sudbury and District Health Unit,0.0
1922,2020-02-16,The District of Algoma Health Unit,0.0
1949,2020-02-16,Thunder Bay District Health Unit,0.0
1952,2020-02-16,Timiskaming Health Unit,0.0
1873,2020-02-16,Vancouver Coastal,1.0
1888,2020-02-16,Vancouver Island,0.0
1881,2020-02-16,Waterloo Health Unit,0.0
1917,2020-02-16,Wellington-Dufferin-Guelph Health Unit,0.0
1941,2020-02-16,Western Regional Integrated Health Authority,0.0
1934,2020-02-16,Windsor-Essex County Health Unit,0.0
1896,2020-02-16,Winnipeg Regional Health Authority,0.0
1878,2020-02-16,York Regional Health Unit,0.0
1935,2020-02-16,Yukon,0.0
1897,2020-02-16,Zone 1,0.0
1912,2020-02-16,Zone 1 - Western,0.0
1918,2020-02-16,Zone 2,0.0
1936,2020-02-16,Zone 2 - Northern,0.0
1913,2020-02-16,Zone 3,0.0
1926,2020-02-16,Zone 3 - Eastern,0.0
1942,2020-02-16,Zone 4,0.0
1914,2020-02-16,Zone 4 - Central,0.0
1950,2020-02-16,Zone 5,0.0
1954,2020-02-16,Zone 6,0.0
1953,2020-02-16,Zone 7,0.0
2008,2020-02-17,Brant County Health Unit,0.0
1964,2020-02-17,Calgary Zone,0.0
1971,2020-02-17,Central Zone,0.0
2009,2020-02-17,Chatham-Kent Health Unit,0.0
1978,2020-02-17,City of Hamilton Health Unit,0.0
1975,2020-02-17,City of Ottawa Health Unit,0.0
1955,2020-02-17,City of Toronto Health Unit,2.0
1962,2020-02-17,Durham Regional Health Unit,0.0
1984,2020-02-17,Eastern Regional Integrated Health Authority,0.0
1967,2020-02-17,Edmonton Zone,0.0
1985,2020-02-17,Far North,0.0
1960,2020-02-17,Fraser,0.0
1994,2020-02-17,Grey Bruce Health Unit,0.0
2028,2020-02-17,Haldimand-Norfolk Health Unit,0.0
1986,2020-02-17,"Haliburton, Kawartha, Pine Ridge District Health Unit",0.0
1972,2020-02-17,Halton Regional Health Unit,0.0
2014,2020-02-17,Hastings and Prince Edward Counties Health Unit,0.0
1987,2020-02-17,Huron County Health Unit,0.0
1959,2020-02-17,Interior,1.0
1995,2020-02-17,Interlake-Eastern Regional Health Authority,0.0
2004,2020-02-17,"Kingston, Frontenac and Lennox and Addington Health Unit",0.0
1988,2020-02-17,Labrador-Grenfell Regional Integrated Health Authority,0.0
2029,2020-02-17,Lambton Health Unit,0.0
2030,2020-02-17,"Leeds, Grenville and Lanark District Health Unit",0.0
1957,2020-02-17,Middlesex-London Health Unit,1.0
1983,2020-02-17,Niagara Regional Area Health Unit,0.0
2031,2020-02-17,North Bay Parry Sound District Health Unit,0.0
2000,2020-02-17,North Zone,0.0
2005,2020-02-17,Northern,0.0
2017,2020-02-17,Northwest Territories,0.0
1990,2020-02-17,Northwestern Health Unit,0.0
1956,2020-02-17,Not Reported,3.0
1969,2020-02-17,Peel Regional Health Unit,0.0
1996,2020-02-17,Peterborough County - City Health Unit,0.0
2016,2020-02-17,Porcupine Health Unit,0.0
2025,2020-02-17,Prairie Mountain Health,0.0
1991,2020-02-17,Prince Edward Island,0.0
1992,2020-02-17,Regina,0.0
2032,2020-02-17,Renfrew County and District Health Unit,0.0
1989,2020-02-17,Région de Lanaudière,0.0
2013,2020-02-17,Région de Laval,0.0
1961,2020-02-17,Région de Montréal,0.0
2022,2020-02-17,Région de l'Abitibi-Témiscamingue,0.0
1977,2020-02-17,Région de l'Estrie,0.0
2010,2020-02-17,Région de l'Outaouais,0.0
1993,2020-02-17,Région de la Capitale-Nationale,0.0
1976,2020-02-17,Région de la Chaudière-Appalaches,0.0
2024,2020-02-17,Région de la Côte-Nord,0.0
2023,2020-02-17,Région de la Gaspésie Îles-de-la-Madeleine,0.0
1974,2020-02-17,Région de la Mauricie et du Centre-du-Québec,0.0
1968,2020-02-17,Région de la Montérégie,0.0
1965,2020-02-17,Région des Laurentides,0.0
2033,2020-02-17,Région des Terres-Cries-de-la-Baie-James,0.0
2012,2020-02-17,Région du Bas-Saint-Laurent,0.0
2015,2020-02-17,Région du Nord-du-Québec,0.0
2036,2020-02-17,Région du Nunavik,0.0
2018,2020-02-17,Région du Saguenay Lac-Saint-Jean,0.0
1979,2020-02-17,Saskatoon,0.0
1980,2020-02-17,Simcoe Muskoka District Health Unit,0.0
2001,2020-02-17,South Zone,0.0
2006,2020-02-17,Southern Health,0.0
1970,2020-02-17,Sudbury and District Health Unit,0.0
2007,2020-02-17,The District of Algoma Health Unit,0.0
2034,2020-02-17,Thunder Bay District Health Unit,0.0
2037,2020-02-17,Timiskaming Health Unit,0.0
1958,2020-02-17,Vancouver Coastal,1.0
1973,2020-02-17,Vancouver Island,0.0
1966,2020-02-17,Waterloo Health Unit,0.0
2002,2020-02-17,Wellington-Dufferin-Guelph Health Unit,0.0
2026,2020-02-17,Western Regional Integrated Health Authority,0.0
2019,2020-02-17,Windsor-Essex County Health Unit,0.0
1981,2020-02-17,Winnipeg Regional Health Authority,0.0
1963,2020-02-17,York Regional Health Unit,0.0
2020,2020-02-17,Yukon,0.0
1982,2020-02-17,Zone 1,0.0
1997,2020-02-17,Zone 1 - Western,0.0
2003,2020-02-17,Zone 2,0.0
2021,2020-02-17,Zone 2 - Northern,0.0
1998,2020-02-17,Zone 3,0.0
2011,2020-02-17,Zone 3 - Eastern,0.0
2027,2020-02-17,Zone 4,0.0
1999,2020-02-17,Zone 4 - Central,0.0
2035,2020-02-17,Zone 5,0.0
2039,2020-02-17,Zone 6,0.0
2038,2020-02-17,Zone 7,0.0
2093,2020-02-18,Brant County Health Unit,0.0
2049,2020-02-18,Calgary Zone,0.0
2056,2020-02-18,Central Zone,0.0
2094,2020-02-18,Chatham-Kent Health Unit,0.0
2063,2020-02-18,City of Hamilton Health Unit,0.0
2060,2020-02-18,City of Ottawa Health Unit,0.0
2040,2020-02-18,City of Toronto Health Unit,2.0
2047,2020-02-18,Durham Regional Health Unit,0.0
2069,2020-02-18,Eastern Regional Integrated Health Authority,0.0
2052,2020-02-18,Edmonton Zone,0.0
2070,2020-02-18,Far North,0.0
2045,2020-02-18,Fraser,0.0
2079,2020-02-18,Grey Bruce Health Unit,0.0
2113,2020-02-18,Haldimand-Norfolk Health Unit,0.0
2071,2020-02-18,"Haliburton, Kawartha, Pine Ridge District Health Unit",0.0
2057,2020-02-18,Halton Regional Health Unit,0.0
2099,2020-02-18,Hastings and Prince Edward Counties Health Unit,0.0
2072,2020-02-18,Huron County Health Unit,0.0
2044,2020-02-18,Interior,1.0
2080,2020-02-18,Interlake-Eastern Regional Health Authority,0.0
2089,2020-02-18,"Kingston, Frontenac and Lennox and Addington Health Unit",0.0
2073,2020-02-18,Labrador-Grenfell Regional Integrated Health Authority,0.0
2114,2020-02-18,Lambton Health Unit,0.0
2115,2020-02-18,"Leeds, Grenville and Lanark District Health Unit",0.0
2042,2020-02-18,Middlesex-London Health Unit,1.0
2068,2020-02-18,Niagara Regional Area Health Unit,0.0
2116,2020-02-18,North Bay Parry Sound District Health Unit,0.0
2085,2020-02-18,North Zone,0.0
2090,2020-02-18,Northern,0.0
2102,2020-02-18,Northwest Territories,0.0
2075,2020-02-18,Northwestern Health Unit,0.0
2041,2020-02-18,Not Reported,3.0
2054,2020-02-18,Peel Regional Health Unit,0.0
2081,2020-02-18,Peterborough County - City Health Unit,0.0
2101,2020-02-18,Porcupine Health Unit,0.0
2110,2020-02-18,Prairie Mountain Health,0.0
2076,2020-02-18,Prince Edward Island,0.0
2077,2020-02-18,Regina,0.0
2117,2020-02-18,Renfrew County and District Health Unit,0.0
2074,2020-02-18,Région de Lanaudière,0.0
2098,2020-02-18,Région de Laval,0.0
2046,2020-02-18,Région de Montréal,0.0
2107,2020-02-18,Région de l'Abitibi-Témiscamingue,0.0
2062,2020-02-18,Région de l'Estrie,0.0
2095,2020-02-18,Région de l'Outaouais,0.0
2078,2020-02-18,Région de la Capitale-Nationale,0.0
2061,2020-02-18,Région de la Chaudière-Appalaches,0.0
2109,2020-02-18,Région de la Côte-Nord,0.0
2108,2020-02-18,Région de la Gaspésie Îles-de-la-Madeleine,0.0
2059,2020-02-18,Région de la Mauricie et du Centre-du-Québec,0.0
2053,2020-02-18,Région de la Montérégie,0.0
2050,2020-02-18,Région des Laurentides,0.0
2118,2020-02-18,Région des Terres-Cries-de-la-Baie-James,0.0
2097,2020-02-18,Région du Bas-Saint-Laurent,0.0
2100,2020-02-18,Région du Nord-du-Québec,0.0
2121,2020-02-18,Région du Nunavik,0.0
2103,2020-02-18,Région du Saguenay Lac-Saint-Jean,0.0
2064,2020-02-18,Saskatoon,0.0
2065,2020-02-18,Simcoe Muskoka District Health Unit,0.0
2086,2020-02-18,South Zone,0.0
2091,2020-02-18,Southern Health,0.0
2055,2020-02-18,Sudbury and District Health Unit,0.0
2092,2020-02-18,The District of Algoma Health Unit,0.0
2119,2020-02-18,Thunder Bay District Health Unit,0.0
2122,2020-02-18,Timiskaming Health Unit,0.0
2043,2020-02-18,Vancouver Coastal,1.0
2058,2020-02-18,Vancouver Island,0.0
2051,2020-02-18,Waterloo Health Unit,0.0
2087,2020-02-18,Wellington-Dufferin-Guelph Health Unit,0.0
2111,2020-02-18,Western Regional Integrated Health Authority,0.0
2104,2020-02-18,Windsor-Essex County Health Unit,0.0
2066,2020-02-18,Winnipeg Regional Health Authority,0.0
2048,2020-02-18,York Regional Health Unit,0.0
2105,2020-02-18,Yukon,0.0
2067,2020-02-18,Zone 1,0.0
2082,2020-02-18,Zone 1 - Western,0.0
2088,2020-02-18,Zone 2,0.0
2106,2020-02-18,Zone 2 - Northern,0.0
2083,2020-02-18,Zone 3,0.0
2096,2020-02-18,Zone 3 - Eastern,0.0
2112,2020-02-18,Zone 4,0.0
2084,2020-02-18,Zone 4 - Central,0.0
2120,2020-02-18,Zone 5,0.0
2124,2020-02-18,Zone 6,0.0
2123,2020-02-18,Zone 7,0.0
2178,2020-02-19,Brant County Health Unit,0.0
2134,2020-02-19,Calgary Zone,0.0
2141,2020-02-19,Central Zone,0.0
2179,2020-02-19,Chatham-Kent Health Unit,0.0
2148,2020-02-19,City of Hamilton Health Unit,0.0
2145,2020-02-19,City of Ottawa Health Unit,0.0
2125,2020-02-19,City of Toronto Health Unit,2.0
2132,2020-02-19,Durham Regional Health Unit,0.0
2154,2020-02-19,Eastern Regional Integrated Health Authority,0.0
2137,2020-02-19,Edmonton Zone,0.0
2155,2020-02-19,Far North,0.0
2130,2020-02-19,Fraser,0.0
2164,2020-02-19,Grey Bruce Health Unit,0.0
2198,2020-02-19,Haldimand-Norfolk Health Unit,0.0
2156,2020-02-19,"Haliburton, Kawartha, Pine Ridge District Health Unit",0.0
2142,2020-02-19,Halton Regional Health Unit,0.0
2184,2020-02-19,Hastings and Prince Edward Counties Health Unit,0.0
2157,2020-02-19,Huron County Health Unit,0.0
2129,2020-02-19,Interior,1.0
2165,2020-02-19,Interlake-Eastern Regional Health Authority,0.0
2174,2020-02-19,"Kingston, Frontenac and Lennox and Addington Health Unit",0.0
2158,2020-02-19,Labrador-Grenfell Regional Integrated Health Authority,0.0
2199,2020-02-19,Lambton Health Unit,0.0
2200,2020-02-19,"Leeds, Grenville and Lanark District Health Unit",0.0
2127,2020-02-19,Middlesex-London Health Unit,1.0
2153,2020-02-19,Niagara Regional Area Health Unit,0.0
2201,2020-02-19,North Bay Parry Sound District Health Unit,0.0
2170,2020-02-19,North Zone,0.0
2175,2020-02-19,Northern,0.0
2187,2020-02-19,Northwest Territories,0.0
2160,2020-02-19,Northwestern Health Unit,0.0
2126,2020-02-19,Not Reported,3.0
2139,2020-02-19,Peel Regional Health Unit,0.0
2166,2020-02-19,Peterborough County - City Health Unit,0.0
2186,2020-02-19,Porcupine Health Unit,0.0
2195,2020-02-19,Prairie Mountain Health,0.0
2161,2020-02-19,Prince Edward Island,0.0
2162,2020-02-19,Regina,0.0
2202,2020-02-19,Renfrew County and District Health Unit,0.0
2159,2020-02-19,Région de Lanaudière,0.0
2183,2020-02-19,Région de Laval,0.0
2131,2020-02-19,Région de Montréal,0.0
2192,2020-02-19,Région de l'Abitibi-Témiscamingue,0.0
2147,2020-02-19,Région de l'Estrie,0.0
2180,2020-02-19,Région de l'Outaouais,0.0
2163,2020-02-19,Région de la Capitale-Nationale,0.0
2146,2020-02-19,Région de la Chaudière-Appalaches,0.0
2194,2020-02-19,Région de la Côte-Nord,0.0
2193,2020-02-19,Région de la Gaspésie Îles-de-la-Madeleine,0.0
2144,2020-02-19,Région de la Mauricie et du Centre-du-Québec,0.0
2138,2020-02-19,Région de la Montérégie,0.0
2135,2020-02-19,Région des Laurentides,0.0
2203,2020-02-19,Région des Terres-Cries-de-la-Baie-James,0.0
2182,2020-02-19,Région du Bas-Saint-Laurent,0.0
2185,2020-02-19,Région du Nord-du-Québec,0.0
2206,2020-02-19,Région du Nunavik,0.0
2188,2020-02-19,Région du Saguenay Lac-Saint-Jean,0.0
2149,2020-02-19,Saskatoon,0.0
2150,2020-02-19,Simcoe Muskoka District Health Unit,0.0
2171,2020-02-19,South Zone,0.0
2176,2020-02-19,Southern Health,0.0
2140,2020-02-19,Sudbury and District Health Unit,0.0
2177,2020-02-19,The District of Algoma Health Unit,0.0
2204,2020-02-19,Thunder Bay District Health Unit,0.0
2207,2020-02-19,Timiskaming Health Unit,0.0
2128,2020-02-19,Vancouver Coastal,1.0
2143,2020-02-19,Vancouver Island,0.0
2136,2020-02-19,Waterloo Health Unit,0.0
2172,2020-02-19,Wellington-Dufferin-Guelph Health Unit,0.0
2196,2020-02-19,Western Regional Integrated Health Authority,0.0
2189,2020-02-19,Windsor-Essex County Health Unit,0.0
2151,2020-02-19,Winnipeg Regional Health Authority,0.0
2133,2020-02-19,York Regional Health Unit,0.0
2190,2020-02-19,Yukon,0.0
2152,2020-02-19,Zone 1,0.0
2167,2020-02-19,Zone 1 - Western,0.0
2173,2020-02-19,Zone 2,0.0
2191,2020-02-19,Zone 2 - Northern,0.0
2168,2020-02-19,Zone 3,0.0
2181,2020-02-19,Zone 3 - Eastern,0.0
2197,2020-02-19,Zone 4,0.0
2169,2020-02-19,Zone 4 - Central,0.0
2205,2020-02-19,Zone 5,0.0
2209,2020-02-19,Zone 6,0.0
2208,2020-02-19,Zone 7,0.0
2263,2020-02-20,Brant County Health Unit,0.0
2219,2020-02-20,Calgary Zone,0.0
2226,2020-02-20,Central Zone,0.0
2264,2020-02-20,Chatham-Kent Health Unit,0.0
2233,2020-02-20,City of Hamilton Health Unit,0.0
2230,2020-02-20,City of Ottawa Health Unit,0.0
2210,2020-02-20,City of Toronto Health Unit,2.0
2217,2020-02-20,Durham Regional Health Unit,0.0
2239,2020-02-20,Eastern Regional Integrated Health Authority,0.0
2222,2020-02-20,Edmonton Zone,0.0
2240,2020-02-20,Far North,0.0
2215,2020-02-20,Fraser,1.0
2249,2020-02-20,Grey Bruce Health Unit,0.0
2283,2020-02-20,Haldimand-Norfolk Health Unit,0.0
2241,2020-02-20,"Haliburton, Kawartha, Pine Ridge District Health Unit",0.0
2227,2020-02-20,Halton Regional Health Unit,0.0
2269,2020-02-20,Hastings and Prince Edward Counties Health Unit,0.0
2242,2020-02-20,Huron County Health Unit,0.0
2214,2020-02-20,Interior,1.0
2250,2020-02-20,Interlake-Eastern Regional Health Authority,0.0
2259,2020-02-20,"Kingston, Frontenac and Lennox and Addington Health Unit",0.0
2243,2020-02-20,Labrador-Grenfell Regional Integrated Health Authority,0.0
